"player_name"	"plate_x"	"plate_z"	"pitch_type"	"events"	"description"	"launch_angle"	"launch_speed"	"hc_x"	"hc_y"	"balls"	"strikes"	"type"	"game_year"	"stand"	"woba_value"	"p_throws"	"estimated_ba_using_speedangle"	"estimated_woba_using_speedangle"
"Buster Posey"	0.7609	2.105	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.9455	2.2239	"FF"	"field_out"	"hit_into_play"	34	78.9	138.59	69.47	1	1	"X"	2019	"R"	0	"L"	0.055	0.057
"Nolan Arenado"	1.0015	3.3779	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.5177	2.2264	"FF"	NA	"foul"	26	96	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	1.4326	2.2327	"FC"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Miguel Cabrera"	1.2327	1.6804	"CU"	NA	"called_strike"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.0382	-0.127	"SI"	NA	"blocked_ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.4616	0.6884	"CU"	NA	"blocked_ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.6848	1.9903	"CU"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	2.1566	1.3275	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.9497	1.53	"SI"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"L"	NA	NA
"Manny Machado"	-0.1763	2.5723	"SI"	NA	"foul"	79	81	NA	NA	3	1	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	1.5868	1.7875	"SI"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.5053	3.259	"SI"	NA	"foul"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.0329	2.9144	"FF"	"single"	"hit_into_play_no_out"	12	99.3	132.4	71.69	3	2	"X"	2019	"R"	0.9	"R"	0.908	0.884
"Lorenzo Cain"	0.0904	3.2715	"SL"	NA	"foul"	38	67.5	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.1509	1.9486	"SI"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	1.2922	3.4248	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"L"	NA	NA
"Matt Chapman"	-0.0421	3.3038	"FF"	NA	"foul"	65	84.5	NA	NA	3	1	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.3779	3.2084	"FF"	NA	"foul"	31	71.6	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.5216	3.591	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.1704	0.9685	"CH"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.4052	2.1906	"SL"	NA	"foul"	-28	78	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.8528	1.651	"CH"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.512	1.5366	"SL"	NA	"foul"	-22	62.9	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.04	3.5377	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.5036	1.9744	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1289	3.1405	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.1455	1.211	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.5614	0.8678	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.971	1.3907	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.9094	2.2005	"SI"	"single"	"hit_into_play_no_out"	7	83	169.25	108.54	1	0	"X"	2019	"R"	0.9	"L"	0.434	0.407
"Hunter Dozier"	-1.1374	1.8349	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	-0.7478	3.3799	"FC"	"strikeout"	"called_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Lorenzo Cain"	-0.1517	2.6479	"FC"	NA	"foul"	52	62.4	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.6721	3.7542	"FC"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.3052	2.6403	"FC"	NA	"foul"	40	69.6	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.1073	2.817	"FC"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.0734	0.6084	"SL"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.8013	3.3693	"FC"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1263	2.2474	"SI"	"sac_fly"	"hit_into_play_score"	34	97.6	201.2	76.53	2	1	"X"	2019	"R"	0	"R"	0.266	0.517
"Matt Chapman"	2.9817	0.601	"FC"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.8387	1.5357	"FC"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.3589	3.2154	"FC"	"field_out"	"hit_into_play"	-6	98.6	104.77	166.98	2	0	"X"	2019	"R"	0	"R"	0.3	0.274
"Nolan Arenado"	0.3896	2.0898	"CH"	"force_out"	"hit_into_play"	0	71.7	114.06	159.72	0	1	"X"	2019	"R"	0	"L"	0.153	0.161
"Buster Posey"	0.9808	2.7183	"FC"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.3851	1.9589	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-1.5232	1.1196	"FT"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-1.3016	2.817	"FF"	NA	"foul"	31	103.9	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.765	1.6067	"FT"	"strikeout"	"called_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Miguel Cabrera"	1.4531	1.939	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.6125	0.9504	"FT"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.85	2.1626	"FT"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.7452	3.3405	"FT"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.5661	2.4107	"FT"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.0892	2.7166	"FF"	"field_out"	"hit_into_play"	61	79.1	115.06	133.07	0	0	"X"	2019	"L"	0	"R"	0.024	0.008
"Hunter Dozier"	0.1826	2.2453	"FC"	"home_run"	"hit_into_play_score"	23	108.9	174.32	27.47	0	0	"X"	2019	"R"	2	"R"	0.979	1.898
"Jose Martinez"	0.0474	2.4947	"CU"	"field_error"	"hit_into_play_no_out"	-20	92.4	113.71	152.22	0	0	"X"	2019	"R"	0.9	"R"	0.108	0.116
"Manny Machado"	-0.5167	2.7703	"CH"	"field_out"	"hit_into_play"	69	80	113.33	164.91	1	1	"X"	2019	"R"	0	"R"	0	0
"Manny Machado"	-0.3205	1.833	"FC"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.7822	4.3275	"FC"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.0783	2.5643	"SI"	"grounded_into_double_play"	"hit_into_play"	-15	91.3	102.35	168.8	1	0	"X"	2019	"R"	0	"L"	0.121	0.105
"Lorenzo Cain"	-0.1763	1.0248	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.7441	0.4272	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"R"	0.7	"L"	NA	NA
"Nolan Arenado"	-1.3112	2.274	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-2.1072	1.7939	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.1616	1.0818	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.13	3.1323	"FF"	NA	"foul"	53	74.8	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.384	2.0493	"CU"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Buster Posey"	-0.1374	1.2913	"CU"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.8784	1.7384	"CU"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.0754	1.9348	"FF"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4556	4.8362	"FF"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.0144	2.0863	"CU"	NA	"foul"	25	65.6	NA	NA	0	2	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.3125	1.0628	"CU"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.427	2.1261	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.9258	3.8548	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	0	"B"	2019	"R"	0.7	"L"	NA	NA
"Matt Chapman"	-0.2563	3.5124	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Hunter Dozier"	-1.2822	2.9743	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.1709	3.1578	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.6128	3.3166	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.4169	4.3436	"FC"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Hunter Dozier"	0.2375	4.0191	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.3027	2.1202	"FF"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.9336	1.6692	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.4765	2.5199	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.7544	2.0945	"FF"	"field_out"	"hit_into_play"	23	93.7	108.8	57.02	1	0	"X"	2019	"R"	0	"R"	0.195	0.242
"Miguel Cabrera"	-1.1676	3.9946	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.3135	3.161	"SL"	"home_run"	"hit_into_play_score"	35	104.3	84.84	39.16	0	0	"X"	2019	"R"	2	"L"	0.632	1.277
"Joe Panik"	0.0837	4.2533	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"L"	0.7	"R"	NA	NA
"Jose Martinez"	0.1157	1.9403	"SL"	"field_out"	"hit_into_play"	23	92.9	125.11	52.65	2	2	"X"	2019	"R"	0	"R"	0.179	0.232
"Joe Panik"	-0.5997	3.7271	"FF"	NA	"foul"	50	71.4	NA	NA	3	2	"S"	2019	"L"	NA	"R"	NA	NA
"Jose Martinez"	1.6627	1.5666	"CU"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.7169	2.5818	"FF"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"L"	NA	"R"	NA	NA
"Jose Martinez"	0.8162	1.1927	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.6771	1.0712	"CU"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.2127	2.984	"FF"	NA	"foul_tip"	NA	NA	NA	NA	3	1	"S"	2019	"L"	NA	"R"	NA	NA
"Jose Martinez"	0.6214	1.9949	"CU"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.4188	2.3357	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	0.2487	1.0952	"FS"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"R"	NA	NA
"Manny Machado"	0.2737	1.5625	"FS"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.6906	1.8205	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	1.2094	3.0732	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	0.7985	2.5624	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-1.2926	2.0978	"CH"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	-0.2686	2.7882	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.2477	2.6406	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.7798	2.0201	"CU"	"field_out"	"hit_into_play"	-21	82.9	134.65	187.58	1	1	"X"	2019	"R"	0	"R"	0.066	0.06
"Nolan Arenado"	2.2426	0.4089	"SL"	NA	"blocked_ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.4046	2.1839	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.0642	2.2169	"FT"	"home_run"	"hit_into_play_score"	23	107.1	141.81	26.47	1	1	"X"	2019	"R"	2	"R"	0.958	1.806
"Buster Posey"	-0.141	2.4935	"FT"	NA	"foul"	45	71.4	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.6623	1.5132	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.2043	4.4436	"FT"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Matt Chapman"	-1.4032	2.6869	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1243	0.808	"CH"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4476	-0.0039	"CU"	NA	"blocked_ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.5971	2.2313	"FT"	NA	"foul"	33	74.3	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4649	2.8968	"FF"	NA	"foul"	47	79.3	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.1809	4.5145	"FF"	"strikeout"	"foul_tip"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"L"	NA	NA
"Hunter Dozier"	-0.9186	2.1237	"FC"	NA	"foul"	-10	107.4	NA	NA	2	2	"S"	2019	"R"	NA	"L"	NA	NA
"Jose Martinez"	-1.1229	2.6215	"FF"	"single"	"hit_into_play_no_out"	39	67.8	178.22	111.58	1	1	"X"	2019	"R"	0.9	"R"	0.503	0.479
"Hunter Dozier"	-0.9723	0.9396	"FC"	NA	"blocked_ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	1.2934	1.8703	"CU"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"L"	NA	NA
"Hunter Dozier"	-0.0572	2.2366	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Jose Martinez"	-1.283	3.0563	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.4802	1.9857	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.3222	4.1392	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	-0.1967	0.6392	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Hunter Dozier"	0.4385	2.123	"FC"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.2618	1.7251	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	-0.8654	2.4556	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	-0.1788	1.1859	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.2354	2.2351	"CH"	"single"	"hit_into_play_score"	8	96.2	74.26	109.25	0	0	"X"	2019	"R"	0.9	"R"	0.597	0.55
"Joe Panik"	0.0815	1.9988	"FF"	"field_out"	"hit_into_play"	39	90.8	72.6	77.13	1	0	"X"	2019	"L"	0	"R"	0.016	0.025
"Joe Panik"	-1.2523	1.0349	"CH"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	-0.0061	2.9916	"FF"	"single"	"hit_into_play_no_out"	-11	108.9	126.66	92.23	2	1	"X"	2019	"R"	0.9	"R"	0.347	0.331
"Manny Machado"	0.6623	0.8771	"FS"	NA	"blocked_ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.8494	2.5537	"FS"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.9219	2.7203	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.2802	2.6234	"FF"	"single"	"hit_into_play_no_out"	-6	98.1	167.35	114.9	1	1	"X"	2019	"R"	0.9	"R"	0.282	0.259
"Nolan Arenado"	0.6003	2.2916	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.0965	4.2238	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4559	2.2411	"SL"	"double"	"hit_into_play_no_out"	22	73.1	68.04	144.46	0	1	"X"	2019	"R"	1.25	"R"	0.966	0.875
"Buster Posey"	-0.1423	1.1247	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.8932	2.175	"SI"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"R"	0.7	"R"	NA	NA
"Jose Martinez"	-1.7018	3.1621	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	-1.7344	2.6957	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.4186	1.2825	"CU"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.0989	2.4671	"CU"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.3675	2.2426	"FT"	"field_out"	"hit_into_play"	24	94	51.31	83.58	3	2	"X"	2019	"L"	0	"R"	0.245	0.314
"Joe Panik"	-0.2156	2.9102	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	3	1	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.5993	1.7669	"FT"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.2897	3.6147	"FT"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.049	1.8385	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.9509	2.1657	"FT"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Lorenzo Cain"	0.2078	2.1112	"SL"	"field_out"	"hit_into_play"	-33	98.7	107.8	155.48	0	1	"X"	2019	"R"	0	"L"	0.116	0.097
"Lorenzo Cain"	-0.4236	3.4121	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.2033	2.4063	"FF"	"field_out"	"hit_into_play"	17	104.3	204.06	81.22	3	2	"X"	2019	"R"	0	"R"	0.576	0.716
"Manny Machado"	0.0026	2.8778	"FF"	NA	"foul"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.703	2.8649	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"R"	NA	NA
"Manny Machado"	0.8977	3.4219	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.3121	0.8538	"CU"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.871	3.235	"CH"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.7089	3.3829	"FF"	NA	"foul"	61	72.2	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.8926	2.8211	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.31	1.0323	"CH"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Miguel Cabrera"	0.622	2.9746	"SL"	NA	"foul"	64	70.2	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.7187	1.5331	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.769	1.9071	"SL"	"single"	"hit_into_play_no_out"	-8	82.5	100.12	150.63	2	1	"X"	2019	"R"	0.9	"R"	0.129	0.132
"Matt Chapman"	0.2736	2.4386	"FF"	NA	"foul"	20	75.3	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.3319	3.344	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.3548	3.4142	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-1.4329	2.6408	"FF"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.6216	1.6315	"SL"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.3742	4.0263	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.2098	2.1961	"FF"	NA	"foul"	30	72.8	NA	NA	2	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.019	2.4811	"FT"	NA	"foul"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.1137	1.7172	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.4996	3.7779	"FF"	NA	"foul"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.4463	2.8552	"FF"	"field_out"	"hit_into_play"	69	80	171.28	178.13	3	2	"X"	2019	"R"	0	"L"	0	0
